Wall time,Step,Time,Value
1600629722.01,0,0.0,0.00999999977648
1600630107.71,500,385.6958251,0.262800008059
1600630433.15,1000,711.139050007,0.437799990177
1600630698.43,5012,976.413869858,0.516399979591
1600630903.32,9044,1181.30105519,0.541800022125
1600631108.38,13116,1386.36974812,0.591700017452
1600631313.4,17084,1591.3845439,0.565699994564
1600631458.07,21054,1736.05556798,0.58109998703
1600631662.68,25064,1940.67001891,0.58370000124
1600631867.42,29078,2145.40531301,0.598999977112
1600632072.48,33085,2350.46269202,0.609300017357
1600632216.8,37091,2494.78915906,0.624499976635
1600632421.82,41108,2699.80573201,0.600499987602
1600632626.56,45115,2904.54316497,0.630200028419
1600632831.39,49176,3109.37428212,0.634899973869
1600633036.44,53135,3314.42405891,0.613300025463
1600633181.12,57143,3459.10877299,0.680899977684
1600633386.19,61154,3664.17141604,0.714699983597
1600633591.23,65162,3869.21925402,0.716700017452
1600633796.3,69175,4074.28223395,0.716700017452
1600633940.86,73252,4218.84545398,0.715499997139
1600634145.99,77194,4423.97845697,0.718100011349
1600634350.87,81200,4628.85435009,0.717800021172
1600634555.75,85236,4833.73504496,0.719500005245
1600634700.5,89241,4978.48348117,0.716899991035
1600634905.63,93265,5183.61571884,0.716600000858
1600635110.62,97293,5388.60496593,0.717299997807
1600635315.69,101263,5593.6743679,0.719200015068
1600635460.6,105267,5738.58489704,0.718699991703
1600635665.63,109282,5943.62009597,0.7200999856
1600635870.55,113284,6148.53125811,0.719099998474
1600636075.58,117291,6353.56780505,0.721000015736
1600636220.33,121010,6498.31737208,0.719699978828
