Wall time,Raw Time,Step,Value,Time
1590082581,0,75,2.931340218,0
1590082587,6.821899891,203,6.303385735,6.821899891
1590082592,10.93765998,313,2.327403069,10.93765998
1590082595,14.69955993,427,2.276151896,14.69955993
1590082599,18.23995996,543,2.183488131,18.23995996
1590082603,22.40600991,698,2.255327225,22.40600991
1590082606,25.08066988,809,2.093097925,25.08066988
1590082608,27.75513983,922,2.082201481,27.75513983
1590082611,30.61864996,1043,2.064869404,30.61864996
1590082614,33.50333977,1163,2.066311836,33.50333977
1590082617,36.36021996,1284,2.007863283,36.36021996
1590082620,39.03930998,1398,1.99913156,39.03930998
1590082622,41.89629984,1518,2.016819477,41.89629984
1590082625,44.73850989,1639,1.937608719,44.73850989
1590082628,47.59666991,1756,1.936550379,47.59666991
1590082631,50.43111992,1876,1.838598371,50.43111992
1590082634,53.24183989,1996,1.977880716,53.24183989
1590082644,63.16669989,2365,1.787854195,63.16669989
1590082647,66.00758982,2484,1.921807289,66.00758982
1590082649,68.84727979,2603,1.851061821,68.84727979
1590082652,71.52371979,2718,1.882920504,71.52371979
1590082655,74.36701989,2836,1.650875807,74.36701989
1590082658,77.19822979,2956,1.845209122,77.19822979
1590082661,80.00199986,3074,1.657386065,80.00199986
1590082663,82.82732987,3192,1.690292835,82.82732987
1590082666,85.66439986,3312,1.798553467,85.66439986
1590082669,88.4969399,3430,1.599910021,88.4969399
1590082672,91.32012987,3550,1.875484228,91.32012987
1590082675,94.17860985,3670,1.777417779,94.17860985
1590082678,97.00798988,3791,1.740957975,97.00798988
1590082680,99.8478899,3910,1.712146282,99.8478899
1590082690,109.7274599,4289,1.681718111,109.7274599
1590082693,112.4528098,4404,1.865783811,112.4528098
1590082696,115.2978599,4522,1.620020628,115.2978599
1590082699,118.1176598,4642,1.58868742,118.1176598
1590082702,120.9470198,4762,1.798526525,120.9470198
1590082704,123.6222999,4874,1.711423039,123.6222999
1590082707,126.4324999,4992,1.79832828,126.4324999
1590082710,129.2523398,5112,1.71191895,129.2523398
1590082713,132.1055498,5232,1.737473726,132.1055498
1590082715,134.92152,5350,1.642256021,134.92152
1590082718,137.7509098,5470,1.787531972,137.7509098
1590082721,140.4235098,5582,1.744807601,140.4235098
1590082724,143.2586799,5702,1.73149097,143.2586799
1590082727,146.1054699,5822,1.709771395,146.1054699
1590082730,148.9650698,5943,1.818930626,148.9650698
1590082741,160.5600598,6384,1.773666024,160.5600598
1590082744,163.4266798,6505,1.516485691,163.4266798
1590082747,166.2472699,6623,1.505962133,166.2472699
1590082750,169.0978699,6744,1.457966328,169.0978699
1590082752,171.91572,6862,1.728760481,171.91572
1590082755,174.7693298,6984,1.689540148,174.7693298
1590082758,177.60393,7103,1.463466883,177.60393
1590082761,180.4530599,7222,1.511389136,180.4530599
1590082764,183.1198399,7333,1.416156769,183.1198399
1590082766,185.8195398,7446,1.537147999,185.8195398
1590082769,188.6797299,7567,1.481930137,188.6797299
1590082772,191.5574598,7689,1.448784471,191.5574598
1590082775,194.3950598,7809,1.642241955,194.3950598
1590082778,197.25174,7929,1.59957695,197.25174
1590082787,206.5372899,8288,1.473688841,206.5372899
1590082790,209.4237599,8409,1.590068698,209.4237599
1590082793,212.2613499,8526,1.537154913,212.2613499
1590082796,214.9464099,8640,1.530804157,214.9464099
1590082798,217.7590098,8759,1.668794394,217.7590098
1590082801,220.59303,8878,1.56350863,220.59303
1590082804,223.4253199,8997,1.54297471,223.4253199
