Wall time,Raw Time,Step,Value,Time
1590082601,0,0,0.08399999887,0
1590082671,70.33456993,2120,0.2454999983,70.33456993
1590082742,140.7834899,4028,0.3213,140.7834899
1590082752,150.9209099,6064,0.3682999909,150.9209099
1590082822,221.2907701,8050,0.3930000067,221.2907701
1590082893,291.8229599,10050,0.4433999956,291.8229599
1590082903,301.8478799,12057,0.538500011,301.8478799
1590082974,372.3745699,14073,0.557099998,372.3745699
1590083044,442.6104798,18084,0.6991999745,442.6104798
1590083114,513.34252,20093,0.7544999719,513.34252
1590083185,583.7649798,22122,0.6998000145,583.7649798
1590083196,594.50911,24175,0.7789000273,594.50911
1590083266,665.1397901,26117,0.7736999989,665.1397901
1590083336,735.3245699,30146,0.7802000046,735.3245699
1590083538,936.77525,32013,0.8177000284,866.2539699
1590083909,1308.08398,32263,0.877399981,1237.5627
1590084281,1679.76869,32513,0.8754000068,1609.24741
1590084592,1991.14322,32763,0.8747000098,1920.62194
1590084904,2302.95669,33013,0.8758000135,2232.43541
1590085277,2675.60034,33263,0.8755000234,2605.07906
1590085588,2987.06685,33513,0.8776000142,2916.54557
1590085900,3298.62252,33763,0.8770999908,3228.10124
1590086271,3670.00197,34013,0.8788999915,3599.48069
1590086582,3981.33919,34263,0.8791000247,3910.81791
1590086954,4352.98584,34513,0.8797000051,4282.46456
1590087266,4664.51528,34763,0.8790000081,4593.994
1590087577,4975.9116,35013,0.8790000081,4905.39032
1590087949,5347.48838,35263,0.8801000118,5276.9671
1590088261,5659.71365,35513,0.8788999915,5589.19237
1590088573,5971.48118,35763,0.8798999786,5900.9599
1590088884,6282.76676,36000,0.8795999885,6212.24548
