Wall time,Step,Time,Value
1602371699.12,0,0.0,0.10000000149
1602372251.83,250,552.703399897,0.372299998999
1602372864.62,500,1165.49601007,0.572700023651
1602373417.33,750,1718.20665288,0.6833999753
1602374030.2,1000,2331.07679105,0.660899996758
1602374582.85,1250,2883.72233391,0.68489998579
1602375195.6,1500,3496.47961998,0.810000002384
1602375748.66,1750,4049.53091502,0.858600020409
1602376301.27,2000,4602.14315009,0.839299976826
1602376432.87,6096,4733.74642611,0.912999987602
1602376504.32,10558,4805.19313025,0.915799975395
1602376575.78,14624,4876.65943813,0.917699992657
1602376587.05,18615,4887.92312503,0.918600022793
1602376658.59,22846,4959.4691751,0.916999995708
1602376729.93,30159,5030.80479717,0.917800009251
1602376801.77,34029,5102.64874101,0.919600009918
