Wall time,Step,Value
1600532781.014355,1,7.19550895690918
1600532847.733359,101,4.464665412902832
1600532913.470745,201,3.8074676990509033
1600532978.951254,301,3.2998876571655273
1600533044.564516,401,3.0072500705718994
1600533118.754182,501,2.5497612953186035
1600533184.424525,601,2.142759323120117
1600533249.899844,701,2.0925133228302
1600533315.691205,801,1.726556420326233
1600533381.123922,901,1.5337320566177368
1600533460.016251,1001,1.4248602390289307
1600533525.413359,1101,1.4444425106048584
1600533591.083434,1201,1.349204659461975
1600533656.475974,1301,1.1091582775115967
1600533722.062272,1401,1.2240220308303833
1600533800.130762,1501,1.076829195022583
1600533865.712474,1601,0.9446313977241516
1600533931.160673,1701,0.986160159111023
1600533996.873894,1801,0.9279159307479858
1600534062.276119,1901,0.815639078617096
1600534330.17613,2001,0.9476908445358276
1600534354.290825,2143,0.7860928177833557
1600534360.121819,2264,0.8567681908607483
1600534365.994734,2385,0.5825868844985962
1600534371.557483,2502,0.6742784380912781
1600534377.439624,2619,0.9018985629081726
1600534383.349305,2739,0.7847406268119812
1600534388.844136,2854,0.7709722518920898
1600534394.367314,2968,1.1506397724151611
1600534399.897368,3083,0.8568723201751709
1600534405.427327,3199,0.7985573410987854
1600534410.940935,3314,0.6775212287902832
1600534416.462481,3428,0.6694012880325317
1600534421.953522,3542,0.7725313901901245
1600534427.465976,3657,0.578823447227478
1600534433.20639,3776,0.8281193971633911
1600534438.725157,3892,0.7046936750411987
1600534444.207411,4007,0.7606194019317627
1600534449.688809,4120,0.5528693199157715
1600534455.218504,4235,0.7041614651679993
1600534460.921383,4355,0.8632704615592957
1600534466.752033,4475,1.103935956954956
1600534472.248628,4590,0.9048959016799927
1600534478.105559,4711,0.9725638628005981
1600534483.574202,4825,0.7178485989570618
1600534489.09735,4940,1.0734524726867676
1600534494.632704,5057,0.9349859356880188
1600534500.138555,5173,0.8752769231796265
1600534505.994902,5294,0.7117562294006348
1600534511.499309,5408,0.9335357546806335
1600534517.04985,5526,0.8288393020629883
1600534522.923113,5647,0.7702887654304504
1600534528.434168,5762,0.7997087240219116
1600534533.977313,5876,0.8749426603317261
1600534539.519005,5994,0.8115894198417664
1600534550.563975,6198,0.46320509910583496
1600534556.333859,6319,0.8628854751586914
1600534561.861861,6433,0.6224403977394104
1600534567.545042,6552,0.32050594687461853
1600534573.038767,6666,0.7767708897590637
1600534578.551383,6781,0.47877418994903564
1600534584.433514,6902,0.6782268285751343
1600534589.945365,7016,0.5732247829437256
1600534595.48923,7134,0.8260902762413025
1600534600.996296,7249,0.5020307302474976
1600534606.455264,7362,0.44801297783851624
1600534611.926573,7477,0.3962392210960388
1600534617.579523,7594,0.32443368434906006
1600534623.10006,7709,0.5467684864997864
1600534628.592941,7823,0.5245699286460876
1600534634.098924,7937,0.313078373670578
1600534639.78538,8056,0.31149399280548096
1600534645.288711,8169,0.3474618196487427
1600534650.782338,8284,0.3122349977493286
1600534656.457292,8403,0.20777329802513123
1600534661.983451,8519,0.1742696613073349
1600534667.489946,8634,0.30976253747940063
1600534673.373849,8756,0.3518370985984802
1600534679.091621,8874,0.4640977382659912
1600534684.595839,8989,0.24307365715503693
1600534690.104519,9104,0.2387799173593521
1600534695.630723,9219,0.33600544929504395
1600534701.118829,9333,0.3818664252758026
1600534706.974701,9454,0.28913676738739014
1600534712.443512,9569,0.36860278248786926
1600534717.923844,9683,0.23074790835380554
1600534723.416667,9798,0.34378325939178467
1600534728.930447,9913,0.42008429765701294
1600534741.923136,10165,0.10857747495174408
1600534747.409423,10281,0.3591633141040802
1600534752.921004,10395,0.13170485198497772
1600534758.440246,10509,0.29939186573028564
1600534763.53603,10617,0.3090348243713379
1600534769.057156,10731,0.25670957565307617
1600534774.557781,10848,0.18205291032791138
1600534780.047482,10963,0.30472517013549805
1600534785.522302,11077,0.1355646699666977
1600534791.408904,11198,0.3021044135093689
1600534797.081264,11315,0.4808257222175598
1600534802.84915,11433,0.3025341033935547
1600534808.335958,11547,0.24801728129386902
1600534814.205656,11668,0.2351362556219101
1600534819.718924,11784,0.2737136483192444
1600534825.20976,11898,0.1808776557445526
1600534830.716112,12015,0.463175892829895
1600534836.22077,12127,0.2262609302997589
1600534841.721739,12243,0.3665209412574768
1600534847.187837,12359,0.14971572160720825
1600534852.6906,12473,0.30935853719711304
1600534858.228474,12587,0.1988091617822647
1600534863.723716,12701,0.29254525899887085
1600534869.268961,12818,0.2566789388656616
1600534874.781565,12932,0.30447831749916077
1600534880.316002,13047,0.5379842519760132
1600534885.833716,13162,0.6208599209785461
1600534890.979847,13270,0.6274403929710388
1600534896.870401,13391,0.7369951009750366
1600534902.376274,13507,0.6157462000846863
1600534908.06775,13624,0.5194159746170044
1600534913.578236,13740,0.5782449841499329
1600534919.443608,13861,0.44049111008644104
1600534925.204853,13980,0.3433452844619751
1600534935.086168,14169,0.4349159300327301
1600534940.574821,14283,0.3232472538948059
1600534946.087936,14399,0.23719704151153564
1600534951.60328,14514,0.10517801344394684
1600534957.099479,14628,0.13645343482494354
1600534962.583342,14743,0.0717393308877945
1600534968.047338,14856,0.08435613662004471
1600534973.565293,14972,0.0933443009853363
1600534979.085054,15087,0.2024962604045868
1600534984.60109,15201,0.14197731018066406
1600534990.097799,15316,0.2884485125541687
