Wall time,Raw Time,Step,Value,Time
1589828444,0,0,0.1193000004,0
1589828514,70.23545003,2011,0.2666000128,70.23545003
1589828524,80.03661013,4025,0.3052999973,80.03661013
1589828595,150.65481,6037,0.3709999919,150.65481
1589828665,220.9737,8074,0.4830000103,220.9737
1589828675,230.89817,10055,0.4674000144,230.89817
1589828745,301.06636,12087,0.6377000213,301.06636
1589828816,371.7706501,16078,0.7465999722,371.7706501
1589828886,442.1872001,18094,0.7750999928,442.1872001
1589828957,512.60324,20093,0.8115000129,512.60324
1589828967,522.78775,22105,0.8079000115,522.78775
1589829037,593.3187101,24119,0.8062999845,593.3187101
1589829107,663.4751101,28137,0.8306000233,663.4751101
1589829178,734.49033,30144,0.8655999899,734.49033
1589829249,805.1089602,32159,0.8877000213,805.1089602
1589829259,815.25419,34221,0.8985000253,815.25419
1589829330,885.68223,36175,0.8991000056,885.68223
1589829400,955.70716,40307,0.9009000063,955.70716
1589829470,1026.20754,42207,0.9003999829,1026.20754
1589829540,1096.4022,44281,0.9014999866,1096.4022
1589829551,1106.52263,46235,0.899600029,1106.52263
1589829621,1176.63448,48246,0.9003000259,1176.63448
1589829691,1246.99951,52147,0.9006000161,1246.99951
1589830373,1929.06604,52397,0.9006999731,1618.17001
1589830684,2240.49453,52647,0.9007999897,1929.5985
1589830996,2551.7843,52897,0.9014999866,2240.88827
1589831367,2923.14606,53147,0.9017000198,2612.25003
1589831679,3234.67986,53397,0.9009000063,2923.78383
1589831870,3425.56438,53535,0.9013000131,3114.66835
