Wall time,Raw Time,Step,Value,Time
1590107867,0,100,4.525909424,0
1590107873,6.14455986,233,2.32817173,6.14455986
1590107877,10.11825991,344,2.230592251,10.11825991
1590107881,13.69154,460,2.166304588,13.69154
1590107884,16.71386003,572,2.013686657,16.71386003
1590107887,19.78093004,686,2.013264656,19.78093004
1590107890,22.93723989,811,1.98821938,22.93723989
1590107893,25.7790699,929,1.954797268,25.7790699
1590107896,28.62455988,1049,2.020503044,28.62455988
1590107899,31.50012994,1169,2.049592733,31.50012994
1590107902,34.33658004,1289,1.875067949,34.33658004
1590107904,37.15857983,1408,1.91193521,37.15857983
1590107907,40.01646996,1528,1.853247166,40.01646996
1590107910,42.87222004,1648,1.895026922,42.87222004
1590107913,45.69515991,1767,1.907417297,45.69515991
1590107916,48.52513981,1886,1.873161912,48.52513981
1590107919,51.19209003,1999,1.853840828,51.19209003
1590107928,61.07434988,2366,1.881054401,61.07434988
1590107931,63.94789982,2486,1.824630499,63.94789982
1590107934,66.77566981,2606,1.925325632,66.77566981
1590107937,69.6266799,2727,1.810651422,69.6266799
1590107940,72.50079989,2846,1.88994658,72.50079989
1590107943,75.33175993,2964,1.783738852,75.33175993
1590107945,78.14214993,3084,1.803184271,78.14214993
1590107948,80.97930002,3204,1.893238068,80.97930002
1590107951,83.67104983,3316,1.611095428,83.67104983
1590107954,86.33749986,3427,1.838617802,86.33749986
1590107956,89.03876996,3541,1.669707775,89.03876996
1590107959,91.87155986,3661,1.755071044,91.87155986
1590107962,94.72037983,3780,1.554741621,94.72037983
1590107965,97.61193991,3901,1.691072226,97.61193991
1590107977,109.8186898,4365,1.637101054,109.8186898
1590107980,112.61973,4482,1.587570906,112.61973
1590107983,115.4630799,4602,1.675350189,115.4630799
1590107986,118.2829199,4722,1.57367754,118.2829199
1590107988,121.1069798,4840,1.570824146,121.1069798
1590107991,123.9549198,4958,1.570159197,123.9549198
1590107994,126.7789299,5078,1.67530477,126.7789299
1590107997,129.4657199,5189,1.471673727,129.4657199
1590108000,132.2695799,5309,1.760321379,132.2695799
1590108002,135.13467,5427,1.73792243,135.13467
1590108005,137.8289499,5541,1.472227216,137.8289499
1590108008,140.5278099,5653,1.485044956,140.5278099
1590108011,143.41348,5774,1.412784815,143.41348
1590108014,146.22891,5891,1.478714466,146.22891
1590108016,148.93957,6006,1.596840501,148.93957
1590108024,157.1475599,6313,1.451760292,157.1475599
1590108027,160.0210299,6433,1.447591782,160.0210299
1590108030,162.83969,6553,1.492979765,162.83969
1590108033,165.73281,6671,1.504813194,165.73281
1590108036,168.38273,6783,1.6573174,168.38273
1590108039,171.23598,6903,1.379520178,171.23598
1590108041,174.1111,7024,1.370249152,174.1111
1590108044,176.97034,7142,1.420684814,176.97034
1590108047,179.8202899,7262,1.581358671,179.8202899
1590108050,182.6433098,7380,1.438808441,182.6433098
1590108053,185.4615898,7500,1.398686886,185.4615898
1590108056,188.3374698,7620,1.340123177,188.3374698
1590108059,191.21751,7740,1.419101,191.21751
1590108061,194.0331399,7858,1.269515991,194.0331399
1590108064,196.8903599,7978,1.628513813,196.8903599
1590108075,207.2593699,8370,1.270671368,207.2593699
1590108077,209.9909599,8485,1.461359739,209.9909599
1590108080,212.8217399,8603,1.385763168,212.8217399
1590108083,215.6889498,8723,1.35828495,215.6889498
